dayofyear,hourofday,Wind,Tair
364,21,15,45
364,22,15,90
364,23,15,90
365,0,45,90
365,1,15,90
365,2,15,90
365,3,15,90
365,4,90,90
365,5,90,90
365,6,90,90
365,7,90,90
365,8,90,90
365,9,90,90
365,10,90,90
365,11,90,90
365,12,90,90
365,13,15,90
365,14,90,90
365,15,90,45
365,16,90,45
365,17,90,90
365,18,90,45
365,19,45,45
365,20,45,45
365,21,15,45
365,22,15,90
365,23,15,90
